tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
207,37:19.0,40:46.2,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,45256,Subscriber,1953,2
2084,37:50.3,12:34.3,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,45822,Subscriber,1986,1
554,41:30.6,50:45.0,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,41992,Subscriber,1991,1
198,43:32.3,46:51.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,43416,Subscriber,1980,1
268,46:36.9,51:05.7,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,42423,Subscriber,1970,2
316,47:55.2,53:11.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,40464,Subscriber,1999,1
297,48:45.3,53:42.6,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42371,Subscriber,1982,1
280,48:55.1,53:35.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,25176,Subscriber,1973,1
602,51:25.8,01:28.5,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3483,Montgomery St,40.71942,-74.05099,42293,Customer,1969,0
2067,55:41.3,30:08.5,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,44683,Subscriber,1968,1
407,56:39.1,03:26.6,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42267,Subscriber,1976,1
144,59:50.5,02:14.5,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42493,Subscriber,1981,1
255,04:18.7,08:34.2,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,44682,Subscriber,1981,1
988,09:33.0,26:01.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,42191,Subscriber,1969,1
261,12:48.3,17:09.8,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,44913,Subscriber,1982,1
445,14:01.1,21:26.9,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,45822,Subscriber,1986,1
111,20:00.3,21:51.6,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45550,Subscriber,1991,2
1634,20:05.5,47:20.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,43568,Customer,1969,0
1618,20:16.7,47:15.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,44744,Customer,1969,0
535,21:58.3,30:54.0,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,38978,Subscriber,1981,1
469,23:10.3,30:59.6,3481,York St,40.71649,-74.04105,3483,Montgomery St,40.71942,-74.05099,40053,Subscriber,1990,1
618,24:03.0,34:21.0,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,41992,Customer,1969,0
297,26:56.5,31:54.3,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,46600,Subscriber,1980,1
733,27:56.8,40:10.7,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,48739,Subscriber,1976,1
440,28:54.7,36:15.5,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,33361,Subscriber,1981,1
140,35:58.0,38:18.1,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,44913,Subscriber,1982,1
864,39:36.4,54:00.4,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,46395,Subscriber,1988,1
169,40:16.2,43:06.0,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,45347,Subscriber,1976,1
898,43:56.2,58:54.9,3203,Hamilton Park,40.72759597,-74.04424731,3268,Lafayette Park,40.71346383,-74.06285852,27479,Customer,1993,1
902,44:05.8,59:08.6,3203,Hamilton Park,40.72759597,-74.04424731,3268,Lafayette Park,40.71346383,-74.06285852,44967,Subscriber,1991,2
176,44:12.0,47:08.8,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,42444,Subscriber,1981,1
320,45:40.7,51:01.2,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,44937,Subscriber,1988,2
1405,48:15.2,11:40.4,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,33084,Subscriber,1982,1
7875,49:17.8,00:33.3,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44969,Customer,1981,1
803,54:42.2,08:05.7,3214,Essex Light Rail,40.7127742,-74.0364857,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42825,Subscriber,1991,1
337,55:07.3,00:45.0,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,42435,Subscriber,1984,2
829,55:20.4,09:09.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3192,Liberty Light Rail,40.7112423,-74.0557013,47256,Subscriber,1968,2
371,58:53.8,05:05.4,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,44989,Subscriber,1991,1
1198,00:33.4,20:31.6,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,42160,Subscriber,1953,2
464,01:02.6,08:46.7,3483,Montgomery St,40.71942,-74.05099,3481,York St,40.71649,-74.04105,42147,Subscriber,1990,1
837,05:39.2,19:36.6,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,45150,Subscriber,1990,1
1098,08:04.0,26:22.1,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42267,Subscriber,1986,1
554,09:22.8,18:37.2,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,45543,Customer,1987,1
1345,10:28.7,32:54.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,45091,Subscriber,1968,2
640,13:07.4,23:48.3,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,44744,Customer,1969,0
317,15:10.1,20:27.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,35358,Subscriber,1975,2
304,15:16.4,20:20.4,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,41620,Subscriber,1989,2
196,17:57.7,21:13.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,40975,Subscriber,1985,1
1886,18:31.0,49:57.5,3694,Jackson Square,40.71113,-74.0789,3694,Jackson Square,40.71113,-74.0789,44342,Subscriber,1972,1
380,18:39.0,24:59.8,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,48930,Subscriber,1980,1
597,18:40.1,28:37.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42230,Customer,1969,0
380,22:47.2,29:07.8,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,44687,Customer,1994,2
120,22:56.6,24:56.7,3213,Van Vorst Park,40.71848892,-74.04772663,3483,Montgomery St,40.71942,-74.05099,48739,Subscriber,1964,2
353,23:17.1,29:10.9,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,44370,Customer,1969,0
477,24:57.8,32:55.1,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,44785,Subscriber,1994,1
763,28:26.4,41:10.1,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,44685,Subscriber,1960,1
1030,29:29.6,46:40.1,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.71241882,-74.03852552,42371,Subscriber,1958,1
1257,34:12.5,55:10.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3270,Jersey & 6th St,40.72528911,-74.04557168,45091,Subscriber,1968,2
760,38:03.8,50:44.7,3677,Glenwood Ave,40.72755147,-74.07106072,3186,Grove St PATH,40.71958612,-74.04311746,42614,Customer,1969,0
989,38:25.6,54:55.3,3209,Brunswick St,40.7241765,-74.0506564,3638,Washington St,40.7242941,-74.0354826,40440,Subscriber,1970,1
2153,46:15.9,22:09.7,3198,Heights Elevator,40.74871595,-74.0404433,3205,JC Medical Center,40.71653978,-74.04963791,38906,Subscriber,1994,1
6871,51:25.9,45:57.7,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.04772663,33084,Subscriber,1994,1
367,52:30.8,58:38.7,3275,Columbus Drive,40.7183552,-74.03891444,3209,Brunswick St,40.7241765,-74.0506564,42206,Subscriber,1974,1
194,53:52.1,57:06.7,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,45683,Subscriber,1983,1
2674,55:01.5,39:36.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42358,Subscriber,1976,1
2066,57:03.0,31:29.6,3679,Bergen Ave,40.72210379,-74.071455,3199,Newport Pkwy,40.7287448,-74.0321082,45274,Customer,1996,2
79,57:21.6,58:40.6,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,45683,Subscriber,1983,1
129,58:50.6,01:00.0,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,45683,Subscriber,1983,1
340,00:08.3,05:49.1,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.04630454,44937,Subscriber,1988,2
243,00:57.1,05:00.8,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,40464,Customer,1991,1
311,01:27.2,06:39.0,3280,Astor Place,40.7192822,-74.07126188,3194,McGinley Square,40.72533993,-74.06762213,47257,Subscriber,1960,1
405,01:27.6,08:12.8,3638,Washington St,40.7242941,-74.0354826,3639,Harborside,40.7192517,-74.034234,45683,Subscriber,1983,1
1206,07:23.3,27:30.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42546,Customer,1980,1
143,08:21.9,10:45.0,3639,Harborside,40.7192517,-74.034234,3275,Columbus Drive,40.7183552,-74.03891444,45683,Subscriber,1983,1
201,08:37.1,11:58.7,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,40885,Subscriber,1991,1
313,09:13.2,14:26.7,3273,Manila & 1st,40.72165072,-74.04288411,3213,Van Vorst Park,40.71848892,-74.04772663,48910,Subscriber,1986,1
176,09:47.0,12:43.3,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,35139,Subscriber,1994,1
309,11:31.0,16:40.9,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333159,-74.04595256,41620,Subscriber,1982,1
3284,12:45.8,07:30.2,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42186,Subscriber,1966,1
491,15:02.3,23:13.8,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,43416,Subscriber,1954,1
909,16:20.1,31:30.0,3694,Jackson Square,40.71113,-74.0789,3185,City Hall,40.7177325,-74.043845,48857,Subscriber,1988,1
3109,16:59.1,08:48.4,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,35139,Subscriber,1991,1
294,18:07.7,23:02.5,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,46600,Subscriber,1981,2
359,19:12.7,25:11.9,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42525,Subscriber,1992,2
326,19:51.7,25:17.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3187,Warren St,40.7211236,-74.03805095,41620,Subscriber,1982,1
1419,19:55.4,43:35.0,3195,Sip Ave,40.7308971,-74.06391263,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42535,Customer,1969,0
401,21:48.2,28:29.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,44381,Subscriber,1987,1
2221,22:35.5,59:37.2,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,38906,Subscriber,1994,1
3581,22:49.4,22:30.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,43543,Subscriber,1983,1
252,23:58.3,28:11.2,3677,Glenwood Ave,40.72755147,-74.07106072,3193,Lincoln Park,40.7246051,-74.07840595,44671,Subscriber,1988,1
292,24:01.3,28:53.5,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,43568,Subscriber,1985,1
221,25:12.8,28:54.5,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,33808,Subscriber,1975,2
220,27:16.9,30:57.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,44603,Subscriber,1988,2
175,28:22.5,31:17.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,42526,Subscriber,1988,2
2186,28:47.0,05:13.8,3678,Fairmount Ave,40.72572614,-74.07195926,3638,Washington St,40.7242941,-74.0354826,44762,Customer,1969,0
506,30:37.6,39:04.0,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,46395,Subscriber,1971,2
308,32:36.0,37:44.1,3273,Manila & 1st,40.72165072,-74.04288411,3638,Washington St,40.7242941,-74.0354826,42423,Subscriber,1951,1
304,36:45.5,41:49.9,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,45198,Subscriber,1982,2
655,36:55.6,47:50.8,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42230,Subscriber,1960,1
592,36:59.1,46:51.9,3220,5 Corners Library,40.73496102,-74.05950308,3203,Hamilton Park,40.72759597,-74.04424731,30850,Customer,1969,0
543,39:49.2,48:52.8,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,29889,Subscriber,1983,1
933,39:54.9,55:28.2,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,34020,Subscriber,1983,1
260,44:01.6,48:22.5,3267,Morris Canal,40.71241882,-74.03852552,3275,Columbus Drive,40.7183552,-74.03891444,44556,Subscriber,1983,1
322,47:22.1,52:44.3,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,45198,Subscriber,1982,2
1167,47:50.5,07:18.1,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3483,Montgomery St,40.71942,-74.05099,42535,Subscriber,1987,2
210,48:41.3,52:11.6,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,40176,Subscriber,1996,1
1756,49:36.1,18:53.1,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42435,Subscriber,1996,2
1461,50:50.6,15:12.4,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,42396,Customer,1986,1
340,55:47.9,01:28.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,43568,Subscriber,1985,1
230,00:06.3,03:57.0,3679,Bergen Ave,40.72210379,-74.071455,3679,Bergen Ave,40.72210379,-74.071455,42307,Subscriber,1983,1
525,00:38.0,09:23.9,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42250,Subscriber,1990,2
380,01:24.6,07:45.2,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,45255,Subscriber,1990,0
1127,01:57.4,20:44.4,3205,JC Medical Center,40.71653978,-74.04963791,3220,5 Corners Library,40.73496102,-74.05950308,38906,Subscriber,1994,1
414,05:21.7,12:16.2,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42419,Subscriber,1984,2
1808,08:55.5,39:04.3,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42455,Subscriber,1979,1
792,09:57.2,23:09.5,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,47045,Customer,1969,0
1424,10:03.1,33:47.2,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,44785,Customer,1969,0
1405,10:32.5,33:57.8,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,42423,Customer,1969,0
1393,10:39.1,33:52.2,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978,-74.04963791,44969,Customer,1969,0
1382,12:30.7,35:32.8,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,44229,Subscriber,1970,1
292,14:30.0,19:22.2,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,43416,Subscriber,1980,1
536,17:53.2,26:49.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42186,Subscriber,1966,1
302,18:30.5,23:33.0,3481,York St,40.71649,-74.04105,3483,Montgomery St,40.71942,-74.05099,42147,Subscriber,1983,2
332,18:35.6,24:07.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,45652,Subscriber,1991,1
269,18:36.1,23:05.2,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42492,Customer,1969,0
61,19:03.1,20:04.7,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,40176,Subscriber,1996,1
267,20:54.9,25:22.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42159,Subscriber,1974,1
1025,22:22.7,39:28.4,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,48913,Subscriber,1985,2
359,26:37.5,32:36.8,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,44319,Subscriber,1994,2
442,28:49.5,36:12.3,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42230,Subscriber,1976,1
1567,31:29.6,57:37.3,3210,Pershing Field,40.74267714,-74.05178863,3280,Astor Place,40.7192822,-74.07126188,42160,Subscriber,1953,2
1221,32:08.8,52:30.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3268,Lafayette Park,40.71346383,-74.06285852,29072,Customer,1969,0
1298,36:12.2,57:50.9,3220,5 Corners Library,40.73496102,-74.05950308,3198,Heights Elevator,40.74871595,-74.0404433,38906,Subscriber,1994,1
948,39:33.4,55:22.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3187,Warren St,40.7211236,-74.03805095,42130,Subscriber,1958,1
811,39:40.4,53:11.5,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,26712,Subscriber,1994,1
245,40:09.0,44:14.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,45091,Subscriber,1960,1
1065,40:15.1,58:00.4,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,43568,Subscriber,1994,2
814,40:15.6,53:49.9,3186,Grove St PATH,40.71958612,-74.04311746,3268,Lafayette Park,40.71346383,-74.06285852,41992,Subscriber,1991,1
251,40:29.5,44:40.7,3638,Washington St,40.7242941,-74.0354826,3273,Manila & 1st,40.72165072,-74.04288411,42435,Subscriber,1951,1
845,41:04.5,55:10.0,3679,Bergen Ave,40.72210379,-74.071455,3481,York St,40.71649,-74.04105,42307,Subscriber,2001,1
1668,42:56.0,10:44.9,3677,Glenwood Ave,40.72755147,-74.07106072,3199,Newport Pkwy,40.7287448,-74.0321082,42194,Subscriber,1959,1
3016,42:59.8,33:16.1,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44742,Customer,1969,0
2957,43:27.6,32:44.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42249,Customer,1969,0
822,49:40.4,03:23.2,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.7308971,-74.06391263,44971,Subscriber,2001,1
924,50:02.4,05:27.4,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.72759597,-74.04424731,42535,Subscriber,1987,2
2422,52:40.4,33:02.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,41583,Customer,1969,0
244,54:45.1,58:49.4,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,26484,Subscriber,1996,1
1944,55:24.2,27:48.7,3638,Washington St,40.7242941,-74.0354826,3678,Fairmount Ave,40.72572614,-74.07195926,42308,Customer,1969,0
698,56:14.0,07:52.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3214,Essex Light Rail,40.7127742,-74.0364857,42825,Subscriber,1991,1
530,56:37.5,05:28.2,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.7308971,-74.06391263,42625,Subscriber,1982,1
1186,58:18.5,18:05.3,3198,Heights Elevator,40.74871595,-74.0404433,3198,Heights Elevator,40.74871595,-74.0404433,38906,Subscriber,1994,1
1742,59:52.1,28:55.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,43568,Subscriber,1994,2
381,00:04.4,06:26.1,3193,Lincoln Park,40.7246051,-74.07840595,3677,Glenwood Ave,40.72755147,-74.07106072,44671,Subscriber,1988,1
1532,00:18.1,25:50.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42525,Subscriber,1984,1
1245,06:50.7,27:36.3,3220,5 Corners Library,40.73496102,-74.05950308,3199,Newport Pkwy,40.7287448,-74.0321082,42634,Customer,1969,0
6112,07:08.1,49:01.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,45264,Customer,1997,1
706,08:28.4,20:14.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3214,Essex Light Rail,40.7127742,-74.0364857,42609,Subscriber,1958,1
513,09:40.1,18:13.5,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,48910,Subscriber,1964,2
820,09:40.2,23:20.4,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,43572,Subscriber,1989,1
2075,11:47.0,46:22.4,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42194,Subscriber,1959,1
1022,14:03.8,31:06.6,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,29959,Customer,1969,0
487,14:53.3,23:01.2,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,42450,Subscriber,1974,1
1620,14:56.9,41:57.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3194,McGinley Square,40.72533993,-74.06762213,46529,Subscriber,1973,2
445,15:46.0,23:11.6,3211,Newark Ave,40.72152515,-74.04630454,3681,Grand St,40.71517768,-74.03768331,40975,Customer,1969,0
570,17:14.5,26:44.8,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,45198,Subscriber,1992,1
350,21:57.0,27:47.5,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,48929,Customer,1969,0
1654,22:56.0,50:30.6,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,42371,Subscriber,1964,1
688,22:56.7,34:25.4,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,29376,Subscriber,1980,1
1654,23:01.9,50:36.0,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,48913,Subscriber,1968,2
189,23:02.6,26:12.2,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42186,Subscriber,1986,1
1645,23:07.8,50:33.4,3267,Morris Canal,40.71241882,-74.03852552,3638,Washington St,40.7242941,-74.0354826,47258,Subscriber,2000,1
724,26:24.9,38:29.5,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3212,Christ Hospital,40.73478582,-74.05044364,42151,Subscriber,1982,1
510,26:53.3,35:24.2,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,48922,Subscriber,1983,1
411,28:38.4,35:30.2,3483,Montgomery St,40.71942,-74.05099,3481,York St,40.71649,-74.04105,42147,Subscriber,1983,2
1015,29:26.7,46:22.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3199,Newport Pkwy,40.7287448,-74.0321082,43568,Subscriber,1994,2
359,33:48.5,39:48.4,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42634,Subscriber,1991,1
202,36:48.2,40:11.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42186,Subscriber,1986,1
385,40:54.2,47:19.5,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,42354,Customer,1969,0
674,45:38.3,56:52.6,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,44682,Subscriber,1984,1
1583,46:52.7,13:15.8,3203,Hamilton Park,40.72759597,-74.04424731,3677,Glenwood Ave,40.72755147,-74.07106072,42194,Subscriber,1959,1
212,47:43.2,51:15.3,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,42419,Subscriber,1973,1
539,53:16.0,02:15.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3276,Marin Light Rail,40.71458404,-74.04281706,42346,Customer,1981,2
73,56:21.0,57:34.9,3211,Newark Ave,40.72152515,-74.04630454,3272,Jersey & 3rd,40.72333159,-74.04595256,45256,Subscriber,1981,1
160,59:25.1,02:05.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,47108,Subscriber,1991,2
420,00:13.1,07:13.2,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,42159,Subscriber,1974,1
